id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content
{T0E3-E0WG63NS-8052YKKG},01/02/2010 08:06:56,CGW0692,PC-6774,C:\9SH2HLA3.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 The Sumatran Rhino maintains trails across its range. Aside from those few individuals kept in zoos and pictured in books, the Sumatran Rhinoceros has remained little known, overshadowed by the more common Indian, Black and White rhinos. Main trails will be used by generations of rhinos to travel between important areas in the rhino's range, such as between salt licks, or in corridors through inhospitable terrain that separates ranges. The Berlin Zoo declined to comment on the matter, only noting that Giovanna's stay in Berlin was still temporary. Various companies profited from the attention surrounding Knut by developing themed products such as ringtones and cuddly toys."
{M9K0-T3AL41QA-7219CJTF},01/02/2010 08:10:23,AKB2312,PC-0937,R:\AKB2312\1L4DGDIS.jpg,File Copy,True,False,FF-D8 
{Y2E4-J0NE73PB-0651FFQB},01/02/2010 08:15:15,CJM0273,PC-3471,R:\CJM0273\4EI9N3ZH.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The sub-camps were divided into several categories, depending on their main function: Produktionslager for factory workers, Baulager for construction, Aufraumlager for cleaning the rubble in Allied-bombed towns, and Kleinlager (small camps) where the inmates were working specifically for the SS. Most of them were kept in huts separated from the rest of the camp. You live!"" She gave herself a sore throat while filming the hissing sequence, which Whale shot from multiple angles."
{X7K0-O3TD18TL-9349AJMW},01/02/2010 08:15:39,GRP0277,PC-2590,C:\61B85IPR.jpg,File Open,False,False,FF-D8 
{T5U2-Z2NK55TO-0919ORFB},01/02/2010 08:23:14,FAJ3608,PC-1335,R:\T4P5JIS0.zip,File Open,False,True,"50-4B-03-04-14 A later proposal, ?, is a hybrid of the symbols for Mars and the Sun because Uranus was the Sky in Greek mythology, which was thought to be dominated by the combined powers of the Sun and Mars. Bode concluded that its near-circular orbit was more like a planet than a comet. Sioeng also joined Fong at a meeting with then Republican House Speaker Newt Gingrich in mid-1995. These serious charges are supported solely by weak circumstantial evidence and speculation - as acknowledged by the Majority's use of phrases like ""may"" and ""if true.""}"
{D0K0-W2QN74GK-5729LFKY},01/02/2010 08:24:54,SDH2394,PC-5849,R:\YNSP075I.jpg,File Copy,True,False,FF-D8 
{L3V7-A3BP76OH-8120ICVG},01/02/2010 08:25:39,SDH2394,PC-5849,R:\22B5gX4\E0P2SLZG.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Later in 1963, his work was shown in Paris at the Bibliotheque nationale de France. By the time he had saved enough, World War II had begun and travel to France was nearly impossible. His tenure was marked by conflicts with the monks of his cathedral chapter, who believed that Nigel kept income for himself that should properly have gone to them. In January 1140, he fortified the Isle of Ely, but was soon besieged and forced to flee."
{C7N6-Z0XZ31OX-9304ENYI},01/02/2010 08:25:40,TKM1539,PC-3295,R:\68dYZ31\RSRPUGUU.pdf,File Delete,False,True,"25-50-44-46-2D In 1978, Shaw earned acclaim for his performance as a judge in the stage debut of Whose Life Is It Anyway? Shaw wrote Take a Life, his first play, in 1961."
{G4I6-I4LT29GS-8026KVYN},01/02/2010 08:25:46,TKM1539,PC-3295,C:\TKM1539\AGNXWNCM.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Relations between the two cities had improved somewhat by 810, when king Yax Pasaj Chan Yopaat of Copan visited Quirigua in order to carry out a k'atun-ending ritual. It is recorded that a stela, as yet undiscovered, was erected in 455 by Tutuum Yohl K'inich, the second king of Quirigua. This local sandstone is very strong and not prone to shearing or fracturing, allowing the sculptors at Quirigua to erect the tallest freestanding stone monuments in the Americas. The IRA shot and killed a number of prison officers; while loyalist paramilitaries shot and killed a number of activists in the National H-Block/Armagh Committee and badly injured McAliskey and her husband in an attempt on their lives. Nine protesting prisoners contested the general election in the Republic of Ireland in June."
{I2F7-M7TN76DJ-9416OJVZ},01/02/2010 08:25:46,TKM1539,PC-3295,R:\17r6y95\G7XZWX99.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 He also helped in other aspects of the filmmaking, including casting; he introduced the filmmakers to Fiona Leland, who would be cast as Shaw's wife in It Happened Here. He was said to have been working on another novel shortly after The Christening was completed, but no others were ever published."
{Q3K5-H1ED91VG-9151GIEF},01/02/2010 08:25:48,TKM1539,PC-3295,R:\17r6y95\G7XZWX99.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 When the movie was re-released on DVD in 2004, a few changes were made: the unmasking scene with Hamill remained mostly the same, but Shaw's eyebrows were digitally removed from his face as they would be burned off Anakin's face in Revenge of the Sith. Around this time, he also wrote an outline for a television comedy series about four girls sharing a flat, inspired by his real-life daughter, who was in her early twenties and living in a flat with other girls her age."
{F1M2-K4SY86KQ-2012XTOI},01/02/2010 08:25:55,TKM1539,PC-3295,C:\61p1m15\VJ9QA74Z.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Bleeding and unconscious, Tubman was returned to her owner's house and laid on the seat of a loom, where she remained without medical care for two days. Then, while he pretended to make arrangements to pay, Kessiah and their children escaped to a nearby safe house. At 0530 elements of the 15th (Scottish) Infantry Division with tank support launched a new assault to capture the village of Grainville-sur-Odon. The Germans claimed the destruction of 28 tanks while the British record the loss of 12."
{V4Q8-H6QI00EY-3424XMMP},01/02/2010 08:25:56,TKM1539,PC-3295,C:\4Z6DL7PV.pdf,File Open,False,False,"25-50-44-46-2D The proposal to abolish Berkshire County Council was accepted by the government. The 1972 Act abolished county boroughs, making them districts in two-tier counties. The abolition of metropolitan county councils in 1986 left the metropolitan boroughs operating as unitary authorities."
{O8S3-K7OZ92LC-5651HLME},01/02/2010 08:25:57,FAJ3608,PC-1335,R:\S9FGFMEU.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 Cirrus clouds (cloud classification symbol: Ci) are atmospheric clouds generally characterized by thin, wispy strands, giving them their name from the Latin word cirrus meaning a ringlet or curling lock of hair. Contrails are a manmade type of cirrus cloud formed when water vapor from the exhaust of a jet engine condenses on particles, which come from either the surrounding air or the exhaust itself, and freezes, leaving behind a visible trail. Cirrus clouds produce several optical effects, including glories. Prior to his senior year in high school, the only other film not directed by his father in which Gyllenhaal was allowed to perform was the 1993 film Josh and S.A.M., a little-known children's adventure. Jake Gyllenhaal's mother is from a Jewish family from New York City, and Gyllenhaal has said that he considers himself ""more Jewish than anything else."""
{M4E3-E0KX99OY-0197JKBY},01/02/2010 08:25:57,TKM1539,PC-3295,R:\61Sh623\G7XZWX99.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 He approached Shaw, who had made his acting debut at the Royal Court Theatre as a youth, and Shaw agreed to return. Actors Ian Richardson and Ben Kingsley read works by William Shakespeare, stage actress Estelle Kohler read The Ways of Love by Victorian poet Elizabeth Barrett Browning, actress Sheila Allen read Life by Welsh poet George Herbert, and actor Kenneth Branagh read from the works of Canon Henry Scott Holland. The two would eventually have a daughter together named Drusilla (born 1932)."
{M6J0-V7VP58NY-1123NDYN},01/02/2010 08:26:01,TKM1539,PC-3295,R:\17r6y95\G7XZWX99.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 When the movie was re-released on DVD in 2004, a few changes were made: the unmasking scene with Hamill remained mostly the same, but Shaw's eyebrows were digitally removed from his face as they would be burned off Anakin's face in Revenge of the Sith. Around this time, he also wrote an outline for a television comedy series about four girls sharing a flat, inspired by his real-life daughter, who was in her early twenties and living in a flat with other girls her age."
{I5A2-Z9AL39HS-3594JYGB},01/02/2010 08:26:06,TKM1539,PC-3295,R:\61Sh623\G7XZWX99.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 Although he worked primarily on the London stage, he made his Broadway debut in 1929, when he played one of the two murderers in Rope's End. He soon began to make a name for himself in motion pictures such as Brewster's Millions in 1935, Men Are Not Gods in 1936 and Farewell Again in 1937. Shaw remained active in his later years; along with fellow Royal Shakespeare Company actors Ian Richardson, John Nettles, Martin Best, and Ann Firbank, he engaged in discussions and workshops with acting teachers and students in the early 1980s. His uncle, Martin Shaw, was a composer of church music, and his family's love of music heavily influenced Shaw's career path."
{Q0C3-V7AD29FD-3684BRIN},01/02/2010 08:26:13,TKM1539,PC-3295,R:\17r6y95\G7XZWX99.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 When the movie was re-released on DVD in 2004, a few changes were made: the unmasking scene with Hamill remained mostly the same, but Shaw's eyebrows were digitally removed from his face as they would be burned off Anakin's face in Revenge of the Sith. Around this time, he also wrote an outline for a television comedy series about four girls sharing a flat, inspired by his real-life daughter, who was in her early twenties and living in a flat with other girls her age."
{N9U7-K7YU56JH-6299WUZU},01/02/2010 08:26:23,TKM1539,PC-3295,R:\61Sh623\G7XZWX99.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 Alice starts to tire of her husband and grow fonder of Madgwick, who experiences mixed emotions in his continued interactions with her and Rodney. He received instruction in verse speaking under famed theatre director William Bridges-Adams in the Stratford Festival Company at Stratford-upon-Avon, where he played some of his early Shakespeare roles, including Romeo in Romeo and Juliet, Ferdinand in The Tempest and Prince Hal in Henry IV in 1926. During his later years, Shaw suffered a physical disability that made him tremble, which had a negative impact on his television roles, particularly when handling cups or trays of drinks. It centres around Miles Madgwick, who believes that he is bisexual but is too timid to find out through physical intercourse, so he instead describes his most intimate thoughts in his diary. Shaw began a romantic relationship in the mid-1950s with Joan Ingpen, the well-known classical music and opera talent agent who had previously represented him."
{D1V7-M1OY05KL-3109GEFK},01/02/2010 08:26:24,TKM1539,PC-3295,R:\TKM1539\OZKJNR1Y.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 The Telegraph described his performance of Gloucester in King Lear as ""doleful"" and his performance of Duncan in Macbeth as ""decent"". One of Shaw's own poems, Gemini, was also read. Actor Charles Laughton enrolled in the Academy at the same time as Shaw, who later said his first impression of Laughton was ""a poor fat boy""."
{E3I6-S8UF49EG-3629YHNF},01/02/2010 08:26:24,TKM1539,PC-3295,R:\17r6y95\G7XZWX99.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 When the movie was re-released on DVD in 2004, a few changes were made: the unmasking scene with Hamill remained mostly the same, but Shaw's eyebrows were digitally removed from his face as they would be burned off Anakin's face in Revenge of the Sith. Around this time, he also wrote an outline for a television comedy series about four girls sharing a flat, inspired by his real-life daughter, who was in her early twenties and living in a flat with other girls her age."
